Time,"Points:0","Points:1","Points:2","u_rms"
0.0929545,-0.035999998,-0.09277536,0.029963521,0.0013231335
0.0929545,-0.032000002,-0.09277536,0.030913025,0.0022877761
0.0929545,-0.035999998,-0.09277536,0.030913025,0.0017621913
0.0929545,-0.028000001,-0.09277536,0.029963521,0.0018571705
0.0929545,-0.028000001,-0.09277536,0.030913025,0.0024637377
0.0929545,-0.024,-0.09277536,0.029963521,0.0018623601
0.0929545,-0.024,-0.09277536,0.030913025,0.0024567791
0.0929545,-0.02,-0.09277536,0.029963521,0.001799101
0.0929545,-0.02,-0.09277536,0.030913025,0.0023662842
0.0929545,-0.016000001,-0.09277536,0.029963521,0.0017231068
0.0929545,-0.016000001,-0.09277536,0.030913025,0.0022714557
0.0929545,-0.012,-0.09277536,0.029963521,0.0015983257
0.0929545,-0.012,-0.09277536,0.030913025,0.0021121591
0.0929545,-0.0080000004,-0.09277536,0.029963521,0.0013369298
0.0929545,-0.0080000004,-0.09277536,0.030913025,0.0017630009
0.0929545,-0.0040000002,-0.09277536,0.029963521,0.0011412945
0.0929545,-0.0040000002,-0.09277536,0.030913025,0.0015059255
0.0929545,0,-0.09277536,0.029963521,0.0009580248
0.0929545,0,-0.09277536,0.030913025,0.0012661963
0.0929545,0.0040000002,-0.09277536,0.029963521,0.00084627289
0.0929545,0.0040000002,-0.09277536,0.030913025,0.00112497
0.0929545,0.0080000004,-0.09277536,0.029963521,0.00071951846
0.0929545,0.0080000004,-0.09277536,0.030913025,0.00095690947
0.0929545,0.012,-0.09277536,0.029963521,0.00067168711
0.0929545,0.012,-0.09277536,0.030913025,0.0008983375
0.0929545,0.016000001,-0.09277536,0.029963521,0.00071590142
0.0929545,0.016000001,-0.09277536,0.030913025,0.00097477312
0.0929545,0.02,-0.09277536,0.029963521,0.00065390054
0.0929545,0.02,-0.09277536,0.030913025,0.00089581042
0.0929545,0.024,-0.09277536,0.029963521,0.00058378801
0.0929545,0.024,-0.09277536,0.030913025,0.00079968244
0.0929545,0.028000001,-0.09277536,0.029963521,0.00050930234
0.0929545,0.028000001,-0.09277536,0.030913025,0.00069798535
0.0929545,0.032000002,-0.09277536,0.029963521,0.0004634637
0.0929545,0.032000002,-0.09277536,0.030913025,0.00063296051
0.0929545,0.035999998,-0.09277536,0.029963521,0.00049586215
0.0929545,0.035999998,-0.09277536,0.030913025,0.00068642663
0.0929545,0.039999999,-0.09277536,0.029963521,0.00044823986
0.0929545,0.039999999,-0.09277536,0.030913025,0.00062721997
0.0929545,-0.035999998,-0.09729211,0.031785414,0.00045110566
0.0929545,-0.035999998,-0.097999997,0.031785414,0.00028543776
0.0929545,-0.032000002,-0.097999997,0.031785414,0.0020258318
0.0929545,-0.032000002,-0.09729211,0.031785414,0.0020122678
0.0929545,-0.028000001,-0.097999997,0.031785414,0.0027404286
0.0929545,-0.028000001,-0.09729211,0.031785414,0.0027227979
0.0929545,-0.024,-0.097999997,0.031785414,0.0028562472
0.0929545,-0.024,-0.09729211,0.031785414,0.0028405133
0.0929545,-0.02,-0.097999997,0.031785414,0.0028276021
0.0929545,-0.02,-0.09729211,0.031785414,0.0028086948
0.0929545,-0.016000001,-0.097999997,0.031785414,0.0026845246
0.0929545,-0.016000001,-0.09729211,0.031785414,0.0026688993
0.0929545,-0.012,-0.097999997,0.031785414,0.0025463509
0.0929545,-0.012,-0.09729211,0.031785414,0.0025271576
0.0929545,-0.0080000004,-0.097999997,0.031785414,0.0020588516
0.0929545,-0.0080000004,-0.09729211,0.031785414,0.0020530902
0.0929545,-0.0040000002,-0.097999997,0.031785414,0.0017373084
0.0929545,-0.0040000002,-0.09729211,0.031785414,0.001733837
0.0929545,0,-0.097999997,0.031785414,0.0013804999
0.0929545,0,-0.09729211,0.031785414,0.001386042
0.0929545,0.0040000002,-0.097999997,0.031785414,0.001194463
0.0929545,0.0040000002,-0.09729211,0.031785414,0.0012014091
0.0929545,0.0080000004,-0.097999997,0.031785414,0.00097744329
0.0929545,0.0080000004,-0.09729211,0.031785414,0.00098996351
0.0929545,0.012,-0.097999997,0.031785414,0.0008631933
0.0929545,0.012,-0.09729211,0.031785414,0.00087749136
0.0929545,0.016000001,-0.097999997,0.031785414,0.0010356603
0.0929545,0.016000001,-0.09729211,0.031785414,0.0010371018
0.0929545,0.02,-0.097999997,0.031785414,0.00098885202
0.0929545,0.02,-0.09729211,0.031785414,0.00099221206
0.0929545,0.024,-0.097999997,0.031785414,0.00087974234
0.0929545,0.024,-0.09729211,0.031785414,0.00088432672
0.0929545,0.028000001,-0.097999997,0.031785414,0.00078699391
0.0929545,0.028000001,-0.09729211,0.031785414,0.00079199922
0.0929545,0.032000002,-0.097999997,0.031785414,0.00068030645
0.0929545,0.032000002,-0.09729211,0.031785414,0.00068795189
0.0929545,0.035999998,-0.097999997,0.031785414,0.00080674154
0.0929545,0.035999998,-0.09729211,0.031785414,0.00080537769
0.0929545,0.039999999,-0.097999997,0.031785414,0.00077145951
0.0929545,0.039999999,-0.09729211,0.031785414,0.00077152762
0.0929545,-0.035999998,-0.096445605,0.031785414,0.00082688862
0.0929545,-0.032000002,-0.096445605,0.031785414,0.0020346136
0.0929545,-0.028000001,-0.096445605,0.031785414,0.0027016748
0.0929545,-0.024,-0.096445605,0.031785414,0.0028189185
0.0929545,-0.02,-0.096445605,0.031785414,0.0027835063
0.0929545,-0.016000001,-0.096445605,0.031785414,0.002655613
0.0929545,-0.012,-0.096445605,0.031785414,0.0025128761
0.0929545,-0.0080000004,-0.096445605,0.031785414,0.0020728539
0.0929545,-0.0040000002,-0.096445605,0.031785414,0.0017644098
0.0929545,0,-0.096445605,0.031785414,0.0014406834
0.0929545,0.0040000002,-0.096445605,0.031785414,0.0012605733
0.0929545,0.0080000004,-0.096445605,0.031785414,0.00105946
0.0929545,0.012,-0.096445605,0.031785414,0.00094629926
0.0929545,0.016000001,-0.096445605,0.031785414,0.0010717328
0.0929545,0.02,-0.096445605,0.031785414,0.0010277782
0.0929545,0.024,-0.096445605,0.031785414,0.00092091154
0.0929545,0.028000001,-0.096445605,0.031785414,0.00082572647
0.0929545,0.032000002,-0.096445605,0.031785414,0.00072306842
0.0929545,0.035999998,-0.096445605,0.031785414,0.00081745452
0.0929545,0.039999999,-0.096445605,0.031785414,0.00078429337
0.0929545,-0.035999998,-0.095433339,0.031785414,0.0011887278
0.0929545,-0.032000002,-0.095433339,0.031785414,0.0021264179
0.0929545,-0.028000001,-0.095433339,0.031785414,0.0026985541
0.0929545,-0.024,-0.095433339,0.031785414,0.0027999305
0.0929545,-0.02,-0.095433339,0.031785414,0.0027567138
0.0929545,-0.016000001,-0.095433339,0.031785414,0.0026414804
0.0929545,-0.012,-0.095433339,0.031785414,0.0024996581
0.0929545,-0.0080000004,-0.095433339,0.031785414,0.0020892397
0.0929545,-0.0040000002,-0.095433339,0.031785414,0.0017916799
0.0929545,0,-0.095433339,0.031785414,0.0014891769
0.0929545,0.0040000002,-0.095433339,0.031785414,0.0013131611
0.0929545,0.0080000004,-0.095433339,0.031785414,0.0011169125
0.0929545,0.012,-0.095433339,0.031785414,0.0010023599
0.0929545,0.016000001,-0.095433339,0.031785414,0.0011032706
0.0929545,0.02,-0.095433339,0.031785414,0.0010583644
0.0929545,0.024,-0.095433339,0.031785414,0.00095091745
0.0929545,0.028000001,-0.095433339,0.031785414,0.00085137821
0.0929545,0.032000002,-0.095433339,0.031785414,0.00074870822
0.0929545,0.035999998,-0.095433339,0.031785414,0.00082402593
0.0929545,0.039999999,-0.095433339,0.031785414,0.00078829629
0.0929545,-0.035999998,-0.094222866,0.031785414,0.0015803489
0.0929545,-0.032000002,-0.094222866,0.031785414,0.0023284651
0.0929545,-0.028000001,-0.094222866,0.031785414,0.0027351405
0.0929545,-0.024,-0.094222866,0.031785414,0.0027880364
0.0929545,-0.02,-0.094222866,0.031785414,0.0027172447
0.0929545,-0.016000001,-0.094222866,0.031785414,0.0026068024
0.0929545,-0.012,-0.094222866,0.031785414,0.0024511312
0.0929545,-0.0080000004,-0.094222866,0.031785414,0.0020472801
0.0929545,-0.0040000002,-0.094222866,0.031785414,0.0017486757
0.0929545,0,-0.094222866,0.031785414,0.0014558367
0.0929545,0.0040000002,-0.094222866,0.031785414,0.0012821639
0.0929545,0.0080000004,-0.094222866,0.031785414,0.0010828236
0.0929545,0.012,-0.094222866,0.031785414,0.00098154515
0.0929545,0.016000001,-0.094222866,0.031785414,0.0010815484
0.0929545,0.02,-0.094222866,0.031785414,0.0010236524
0.0929545,0.024,-0.094222866,0.031785414,0.00091314207
0.0929545,0.028000001,-0.094222866,0.031785414,0.00080611819
0.0929545,0.032000002,-0.094222866,0.031785414,0.00071230234
0.0929545,0.035999998,-0.094222866,0.031785414,0.00078724575
0.0929545,0.039999999,-0.094222866,0.031785414,0.00074351668
0.0929545,-0.035999998,-0.09277536,0.031785414,0.0021297661
0.0929545,-0.032000002,-0.09277536,0.031785414,0.0027226354
0.0929545,-0.028000001,-0.09277536,0.031785414,0.0029063488
0.0929545,-0.024,-0.09277536,0.031785414,0.0028770252
0.0929545,-0.02,-0.09277536,0.031785414,0.0027627339
0.0929545,-0.016000001,-0.09277536,0.031785414,0.0026551204
0.0929545,-0.012,-0.09277536,0.031785414,0.0024765955
0.0929545,-0.0080000004,-0.09277536,0.031785414,0.0020715837
0.0929545,-0.0040000002,-0.09277536,0.031785414,0.0017725957
0.0929545,0,-0.09277536,0.031785414,0.0014961413
0.0929545,0.0040000002,-0.09277536,0.031785414,0.0013323388
0.0929545,0.0080000004,-0.09277536,0.031785414,0.001134493
0.0929545,0.012,-0.09277536,0.031785414,0.001059909
0.0929545,0.016000001,-0.09277536,0.031785414,0.0011544568
0.0929545,0.02,-0.09277536,0.031785414,0.0010686712
0.0929545,0.024,-0.09277536,0.031785414,0.00095286358
0.0929545,0.028000001,-0.09277536,0.031785414,0.0008325747
0.0929545,0.032000002,-0.09277536,0.031785414,0.00075134614
0.0929545,0.035999998,-0.09277536,0.031785414,0.00081788417
0.0929545,0.039999999,-0.09277536,0.031785414,0.00075636458
0.0929545,-0.035999998,-0.091044411,0.030913025,0.002215157
0.0929545,-0.035999998,-0.091044411,0.031785414,0.0026878803
0.0929545,-0.032000002,-0.091044411,0.030913025,0.0026575769
0.0929545,-0.032000002,-0.091044411,0.031785414,0.0031895711
0.0929545,-0.028000001,-0.091044411,0.030913025,0.0026820525
0.0929545,-0.028000001,-0.091044411,0.031785414,0.0031665465
0.0929545,-0.024,-0.091044411,0.030913025,0.0026002223
0.0929545,-0.024,-0.091044411,0.031785414,0.0030376366
0.0929545,-0.02,-0.091044411,0.030913025,0.0024766601
0.0929545,-0.02,-0.091044411,0.031785414,0.0028798766
0.0929545,-0.016000001,-0.091044411,0.030913025,0.002386887
0.0929545,-0.016000001,-0.091044411,0.031785414,0.0027784688
0.0929545,-0.012,-0.091044411,0.030913025,0.0022190508
0.0929545,-0.012,-0.091044411,0.031785414,0.0025862651
0.0929545,-0.0080000004,-0.091044411,0.030913025,0.0018724258
0.0929545,-0.0080000004,-0.091044411,0.031785414,0.0021783978
0.0929545,-0.0040000002,-0.091044411,0.030913025,0.0016209269
0.0929545,-0.0040000002,-0.091044411,0.031785414,0.001882658
0.0929545,0,-0.091044411,0.030913025,0.0013993986
0.0929545,0,-0.091044411,0.031785414,0.0016252779
0.0929545,0.0040000002,-0.091044411,0.030913025,0.0012685288
0.0929545,0.0040000002,-0.091044411,0.031785414,0.0014735175
0.0929545,0.0080000004,-0.091044411,0.030913025,0.0011021696
0.0929545,0.0080000004,-0.091044411,0.031785414,0.0012758596
0.0929545,0.012,-0.091044411,0.030913025,0.0010492144
0.0929545,0.012,-0.091044411,0.031785414,0.0012135258
0.0929545,0.016000001,-0.091044411,0.030913025,0.0011164395
0.0929545,0.016000001,-0.091044411,0.031785414,0.001302117
0.0929545,0.02,-0.091044411,0.030913025,0.0010240971
0.0929545,0.02,-0.091044411,0.031785414,0.001195948
0.0929545,0.024,-0.091044411,0.030913025,0.00092205747
0.0929545,0.024,-0.091044411,0.031785414,0.0010714749
0.0929545,0.028000001,-0.091044411,0.030913025,0.00081184949
0.0929545,0.028000001,-0.091044411,0.031785414,0.00093920303
0.0929545,0.032000002,-0.091044411,0.030913025,0.00074233179
0.0929545,0.032000002,-0.091044411,0.031785414,0.00085606088
0.0929545,0.035999998,-0.091044411,0.030913025,0.0007822764
0.0929545,0.035999998,-0.091044411,0.031785414,0.00091097398
0.0929545,0.039999999,-0.091044411,0.030913025,0.00071513121
0.0929545,0.039999999,-0.091044411,0.031785414,0.00083743266
0.0929545,-0.035999998,-0.088974528,0.030913025,0.0025702668
0.0929545,-0.035999998,-0.088974528,0.031785414,0.0031464724
0.0929545,-0.032000002,-0.088974528,0.030913025,0.0029857127
0.0929545,-0.032000002,-0.088974528,0.031785414,0.0036230177
0.0929545,-0.028000001,-0.088974528,0.030913025,0.0028979261
0.0929545,-0.028000001,-0.088974528,0.031785414,0.0034362843
0.0929545,-0.024,-0.088974528,0.030913025,0.002726635
0.0929545,-0.024,-0.088974528,0.031785414,0.0031874841
0.0929545,-0.02,-0.088974528,0.030913025,0.0025791543
0.0929545,-0.02,-0.088974528,0.031785414,0.0029970362
0.0929545,-0.016000001,-0.088974528,0.030913025,0.0024985799
0.0929545,-0.016000001,-0.088974528,0.031785414,0.0029084447
0.0929545,-0.012,-0.088974528,0.030913025,0.0023367173
0.0929545,-0.012,-0.088974528,0.031785414,0.0027207973
0.0929545,-0.0080000004,-0.088974528,0.030913025,0.0019843141
0.0929545,-0.0080000004,-0.088974528,0.031785414,0.0023002206
0.0929545,-0.0040000002,-0.088974528,0.030913025,0.0017361103
0.0929545,-0.0040000002,-0.088974528,0.031785414,0.0020056654
0.0929545,0,-0.088974528,0.030913025,0.0015249329
0.0929545,0,-0.088974528,0.031785414,0.0017596235
0.0929545,0.0040000002,-0.088974528,0.030913025,0.0014017322
0.0929545,0.0040000002,-0.088974528,0.031785414,0.0016184333
0.0929545,0.0080000004,-0.088974528,0.030913025,0.0012293326
0.0929545,0.0080000004,-0.088974528,0.031785414,0.0014131463
0.0929545,0.012,-0.088974528,0.030913025,0.0011714644
0.0929545,0.012,-0.088974528,0.031785414,0.0013485216
0.0929545,0.016000001,-0.088974528,0.030913025,0.0012428439
0.0929545,0.016000001,-0.088974528,0.031785414,0.0014463734
0.0929545,0.02,-0.088974528,0.030913025,0.0011425625
0.0929545,0.02,-0.088974528,0.031785414,0.001328298
0.0929545,0.024,-0.088974528,0.030913025,0.0010276163
0.0929545,0.024,-0.088974528,0.031785414,0.0011869828
0.0929545,0.028000001,-0.088974528,0.030913025,0.00090730179
0.0929545,0.028000001,-0.088974528,0.031785414,0.0010419148
0.0929545,0.032000002,-0.088974528,0.030913025,0.00082243931
0.0929545,0.032000002,-0.088974528,0.031785414,0.00094194243
0.0929545,0.035999998,-0.088974528,0.030913025,0.00085863553
0.0929545,0.035999998,-0.088974528,0.031785414,0.00099538881
0.0929545,0.039999999,-0.088974528,0.030913025,0.00078186068
0.0929545,0.039999999,-0.088974528,0.031785414,0.00090847333
0.0929545,-0.035999998,-0.086499333,0.030913025,0.0027303903
0.0929545,-0.035999998,-0.086499333,0.031785414,0.0033710859
0.0929545,-0.032000002,-0.086499333,0.030913025,0.0032017301
0.0929545,-0.032000002,-0.086499333,0.031785414,0.0039316201
0.0929545,-0.028000001,-0.086499333,0.030913025,0.0030573385
0.0929545,-0.028000001,-0.086499333,0.031785414,0.0036423411
0.0929545,-0.024,-0.086499333,0.030913025,0.0027968954
0.0929545,-0.024,-0.086499333,0.031785414,0.0032701554
0.0929545,-0.02,-0.086499333,0.030913025,0.00264731
0.0929545,-0.02,-0.086499333,0.031785414,0.003074356
0.0929545,-0.016000001,-0.086499333,0.030913025,0.002582444
0.0929545,-0.016000001,-0.086499333,0.031785414,0.0030079069
0.0929545,-0.012,-0.086499333,0.030913025,0.0024523022
0.0929545,-0.012,-0.086499333,0.031785414,0.0028589747
0.0929545,-0.0080000004,-0.086499333,0.030913025,0.0021013068
0.0929545,-0.0080000004,-0.086499333,0.031785414,0.0024321689
0.0929545,-0.0040000002,-0.086499333,0.030913025,0.0018659528
0.0929545,-0.0040000002,-0.086499333,0.031785414,0.0021492788
0.0929545,0,-0.086499333,0.030913025,0.0016654661
0.0929545,0,-0.086499333,0.031785414,0.0019134038
0.0929545,0.0040000002,-0.086499333,0.030913025,0.0015514373
0.0929545,0.0040000002,-0.086499333,0.031785414,0.0017841327
0.0929545,0.0080000004,-0.086499333,0.030913025,0.0013717519
0.0929545,0.0080000004,-0.086499333,0.031785414,0.0015678521
0.0929545,0.012,-0.086499333,0.030913025,0.00129338
0.0929545,0.012,-0.086499333,0.031785414,0.0014778019
0.0929545,0.016000001,-0.086499333,0.030913025,0.001374147
0.0929545,0.016000001,-0.086499333,0.031785414,0.0015941681
0.0929545,0.02,-0.086499333,0.030913025,0.0012799075
0.0929545,0.02,-0.086499333,0.031785414,0.0014837134
0.0929545,0.024,-0.086499333,0.030913025,0.0011514659
0.0929545,0.024,-0.086499333,0.031785414,0.0013239213
0.0929545,0.028000001,-0.086499333,0.030913025,0.0010282352
0.0929545,0.028000001,-0.086499333,0.031785414,0.0011754682
0.0929545,0.032000002,-0.086499333,0.030913025,0.00091864351
0.0929545,0.032000002,-0.086499333,0.031785414,0.0010437381
0.0929545,0.035999998,-0.086499333,0.030913025,0.00095842601
0.0929545,0.035999998,-0.086499333,0.031785414,0.0011065162
0.0929545,0.039999999,-0.086499333,0.030913025,0.00088054736
0.0929545,0.039999999,-0.086499333,0.031785414,0.0010187533
0.0929545,-0.035999998,-0.083539456,0.030913025,0.0024230842
0.0929545,-0.035999998,-0.083539456,0.031785414,0.0029751859
0.0929545,-0.032000002,-0.083539456,0.030913025,0.0030497268
0.0929545,-0.032000002,-0.083539456,0.031785414,0.003766619
0.0929545,-0.028000001,-0.083539456,0.030913025,0.0031030835
0.0929545,-0.028000001,-0.083539456,0.031785414,0.0037178536
0.0929545,-0.024,-0.083539456,0.030913025,0.002778431
0.0929545,-0.024,-0.083539456,0.031785414,0.0032497485
0.0929545,-0.02,-0.083539456,0.030913025,0.0027032626
0.0929545,-0.02,-0.083539456,0.031785414,0.0031479424
0.0929545,-0.016000001,-0.083539456,0.030913025,0.0026546321
0.0929545,-0.016000001,-0.083539456,0.031785414,0.0031018212
0.0929545,-0.012,-0.083539456,0.030913025,0.0026463994
0.0929545,-0.012,-0.083539456,0.031785414,0.003110717
0.0929545,-0.0080000004,-0.083539456,0.030913025,0.0023266002
0.0929545,-0.0080000004,-0.083539456,0.031785414,0.0027115851
0.0929545,-0.0040000002,-0.083539456,0.030913025,0.0021281021
0.0929545,-0.0040000002,-0.083539456,0.031785414,0.0024692988
0.0929545,0,-0.083539456,0.030913025,0.0019248492
0.0929545,0,-0.083539456,0.031785414,0.0022230271
0.0929545,0.0040000002,-0.083539456,0.030913025,0.0018157111
0.0929545,0.0040000002,-0.083539456,0.031785414,0.0021009413
0.0929545,0.0080000004,-0.083539456,0.030913025,0.0016407207
0.0929545,0.0080000004,-0.083539456,0.031785414,0.0018909246
0.0929545,0.012,-0.083539456,0.030913025,0.0014755826
0.0929545,0.012,-0.083539456,0.031785414,0.0016836895
0.0929545,0.016000001,-0.083539456,0.030913025,0.0015583249
0.0929545,0.016000001,-0.083539456,0.031785414,0.0018107614
0.0929545,0.02,-0.083539456,0.030913025,0.0015254272
0.0929545,0.02,-0.083539456,0.031785414,0.0017813202
0.0929545,0.024,-0.083539456,0.030913025,0.0013697535
0.0929545,0.024,-0.083539456,0.031785414,0.0015842744
0.0929545,0.028000001,-0.083539456,0.030913025,0.0012642692
0.0929545,0.028000001,-0.083539456,0.031785414,0.0014605121
0.0929545,0.032000002,-0.083539456,0.030913025,0.0010706182
0.0929545,0.032000002,-0.083539456,0.031785414,0.0012168829
0.0929545,0.035999998,-0.083539456,0.030913025,0.0010874933
0.0929545,0.035999998,-0.083539456,0.031785414,0.0012538279
0.0929545,0.039999999,-0.083539456,0.030913025,0.00097991543
0.0929545,0.039999999,-0.083539456,0.031785414,0.0011255878
0.0929545,-0.035999998,-0.079999998,0.030913025,0.0021409039
0.0929545,-0.035999998,-0.079999998,0.031785414,0.0024571144
0.0929545,-0.032000002,-0.079999998,0.030913025,0.0025442961
0.0929545,-0.032000002,-0.079999998,0.031785414,0.0030121962
0.0929545,-0.028000001,-0.079999998,0.030913025,0.0028331828
0.0929545,-0.028000001,-0.079999998,0.031785414,0.0033621436
0.0929545,-0.024,-0.079999998,0.030913025,0.0026022637
0.0929545,-0.024,-0.079999998,0.031785414,0.0030404566
0.0929545,-0.02,-0.079999998,0.030913025,0.002635888
0.0929545,-0.02,-0.079999998,0.031785414,0.003087349
0.0929545,-0.016000001,-0.079999998,0.030913025,0.0025581959
0.0929545,-0.016000001,-0.079999998,0.031785414,0.002996024
0.0929545,-0.012,-0.079999998,0.030913025,0.0026618027
0.0929545,-0.012,-0.079999998,0.031785414,0.0031446636
0.0929545,-0.0080000004,-0.079999998,0.030913025,0.0024593304
0.0929545,-0.0080000004,-0.079999998,0.031785414,0.0028936392
0.0929545,-0.0040000002,-0.079999998,0.030913025,0.0023327
0.0929545,-0.0040000002,-0.079999998,0.031785414,0.0027432151
0.0929545,0,-0.079999998,0.030913025,0.0021378156
0.0929545,0,-0.079999998,0.031785414,0.0025066719
0.0929545,0.0040000002,-0.079999998,0.030913025,0.0020213727
0.0929545,0.0040000002,-0.079999998,0.031785414,0.0023732973
0.0929545,0.0080000004,-0.079999998,0.030913025,0.0018835562
0.0929545,0.0080000004,-0.079999998,0.031785414,0.0022106573
0.0929545,0.012,-0.079999998,0.030913025,0.0016597563
0.0929545,0.012,-0.079999998,0.031785414,0.0019289329
0.0929545,0.016000001,-0.079999998,0.030913025,0.0016788888
0.0929545,0.016000001,-0.079999998,0.031785414,0.0019675381
0.0929545,0.02,-0.079999998,0.030913025,0.0017159739
0.0929545,0.02,-0.079999998,0.031785414,0.0020249249
0.0929545,0.024,-0.079999998,0.030913025,0.0015675393
0.0929545,0.024,-0.079999998,0.031785414,0.0018377522
0.0929545,0.028000001,-0.079999998,0.030913025,0.0015149054
0.0929545,0.028000001,-0.079999998,0.031785414,0.0017805818
0.0929545,0.032000002,-0.079999998,0.030913025,0.0012869242
0.0929545,0.032000002,-0.079999998,0.031785414,0.0014931437
0.0929545,0.035999998,-0.079999998,0.030913025,0.0012977012
0.0929545,0.035999998,-0.079999998,0.031785414,0.0015216047
0.0929545,0.039999999,-0.079999998,0.030913025,0.0012194652
0.0929545,0.039999999,-0.079999998,0.031785414,0.0014251703
0.0929545,-0.035999998,-0.09729211,0.032586947,0.0005581444
0.0929545,-0.035999998,-0.097999997,0.032586947,0.00040178405
0.0929545,-0.032000002,-0.097999997,0.032586947,0.0021216704
0.0929545,-0.032000002,-0.09729211,0.032586947,0.002134813
0.0929545,-0.028000001,-0.097999997,0.032586947,0.0028982399
0.0929545,-0.028000001,-0.09729211,0.032586947,0.0029144889
0.0929545,-0.024,-0.097999997,0.032586947,0.0030058391
0.0929545,-0.024,-0.09729211,0.032586947,0.0030267126
0.0929545,-0.02,-0.097999997,0.032586947,0.0029733205
0.0929545,-0.02,-0.09729211,0.032586947,0.0029902975
0.0929545,-0.016000001,-0.097999997,0.032586947,0.0028294718
0.0929545,-0.016000001,-0.09729211,0.032586947,0.0028484401
0.0929545,-0.012,-0.097999997,0.032586947,0.002699916
0.0929545,-0.012,-0.09729211,0.032586947,0.0027139555
0.0929545,-0.0080000004,-0.097999997,0.032586947,0.0022061172
0.0929545,-0.0080000004,-0.09729211,0.032586947,0.0022285942
0.0929545,-0.0040000002,-0.097999997,0.032586947,0.0018748574
0.0929545,-0.0040000002,-0.09729211,0.032586947,0.0018955911
0.0929545,0,-0.097999997,0.032586947,0.001512455
0.0929545,0,-0.09729211,0.032586947,0.0015377553
0.0929545,0.0040000002,-0.097999997,0.032586947,0.0013173044
0.0929545,0.0040000002,-0.09729211,0.032586947,0.0013412479
0.0929545,0.0080000004,-0.097999997,0.032586947,0.0010890126
0.0929545,0.0080000004,-0.09729211,0.032586947,0.001115297
0.0929545,0.012,-0.097999997,0.032586947,0.00094650539
0.0929545,0.012,-0.09729211,0.032586947,0.00097305538
0.0929545,0.016000001,-0.097999997,0.032586947,0.0011142324
0.0929545,0.016000001,-0.09729211,0.032586947,0.0011296298
0.0929545,0.02,-0.097999997,0.032586947,0.0010750496
0.0929545,0.02,-0.09729211,0.032586947,0.0010921218
0.0929545,0.024,-0.097999997,0.032586947,0.00095469055
0.0929545,0.024,-0.09729211,0.032586947,0.00097215074
0.0929545,0.028000001,-0.097999997,0.032586947,0.00085231956
0.0929545,0.028000001,-0.09729211,0.032586947,0.00086881108
0.0929545,0.032000002,-0.097999997,0.032586947,0.0007297268
0.0929545,0.032000002,-0.09729211,0.032586947,0.0007473669
0.0929545,0.035999998,-0.097999997,0.032586947,0.00085857153
0.0929545,0.035999998,-0.09729211,0.032586947,0.0008677087
0.0929545,0.039999999,-0.097999997,0.032586947,0.00082620674
0.0929545,0.039999999,-0.09729211,0.032586947,0.00083761473
0.0929545,-0.035999998,-0.096445605,0.032586947,0.00093621659
0.0929545,-0.032000002,-0.096445605,0.032586947,0.0022030757
0.0929545,-0.028000001,-0.096445605,0.032586947,0.0029408218
0.0929545,-0.024,-0.096445605,0.032586947,0.0030534031
0.0929545,-0.02,-0.096445605,0.032586947,0.003008777
0.0929545,-0.016000001,-0.096445605,0.032586947,0.0028746647
0.0929545,-0.012,-0.096445605,0.032586947,0.0027329825
0.0929545,-0.0080000004,-0.096445605,0.032586947,0.0022695108
0.0929545,-0.0040000002,-0.096445605,0.032586947,0.0019383817
0.0929545,0,-0.096445605,0.032586947,0.0015947069
0.0929545,0.0040000002,-0.096445605,0.032586947,0.0013979582
0.0929545,0.0080000004,-0.096445605,0.032586947,0.001176441
0.0929545,0.012,-0.096445605,0.032586947,0.0010359917
0.0929545,0.016000001,-0.096445605,0.032586947,0.0011677136
0.0929545,0.02,-0.096445605,0.032586947,0.0011296328
0.0929545,0.024,-0.096445605,0.032586947,0.0010099576
0.0929545,0.028000001,-0.096445605,0.032586947,0.000902528
0.0929545,0.032000002,-0.096445605,0.032586947,0.00078328225
0.0929545,0.035999998,-0.096445605,0.032586947,0.00088496562
0.0929545,0.039999999,-0.096445605,0.032586947,0.00085582709
0.0929545,-0.035999998,-0.095433339,0.032586947,0.0013549734
0.0929545,-0.032000002,-0.095433339,0.032586947,0.0023474677
0.0929545,-0.028000001,-0.095433339,0.032586947,0.0029696535
0.0929545,-0.024,-0.095433339,0.032586947,0.0030609563
0.0929545,-0.02,-0.095433339,0.032586947,0.0030017135
0.0929545,-0.016000001,-0.095433339,0.032586947,0.0028768378
0.0929545,-0.012,-0.095433339,0.032586947,0.0027283364
0.0929545,-0.0080000004,-0.095433339,0.032586947,0.0022850424
0.0929545,-0.0040000002,-0.095433339,0.032586947,0.0019584614
0.0929545,0,-0.095433339,0.032586947,0.0016304166
0.0929545,0.0040000002,-0.095433339,0.032586947,0.0014360428
0.0929545,0.0080000004,-0.095433339,0.032586947,0.0012169161
0.0929545,0.012,-0.095433339,0.032586947,0.0010812723
0.0929545,0.016000001,-0.095433339,0.032586947,0.001195033
0.0929545,0.02,-0.095433339,0.032586947,0.0011521851
0.0929545,0.024,-0.095433339,0.032586947,0.0010315634
0.0929545,0.028000001,-0.095433339,0.032586947,0.000918704
0.0929545,0.032000002,-0.095433339,0.032586947,0.00080239553
0.0929545,0.035999998,-0.095433339,0.032586947,0.00088917745
0.0929545,0.039999999,-0.095433339,0.032586947,0.00085654649
